date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:25:09	53752/53752	U-----	200	untouched ('')	image/jpeg	etag:%2260516d99-d1f8%22	https://www.classcentral.com/report/wp-content/uploads/2021/03/Coursera-Cats-and-Dogs.jpeg	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/03/Coursera-Cats-and-Dogs.jpg	(from https://www.classcentral.com/report/free-certificates/)
23:26:09	34359/34359	U-----	200	untouched ('')	image/png	etag:%2260474204-8637%22	https://www.classcentral.com/report/wp-content/uploads/2021/03/cert-pat-bowden-u-tasmania.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/03/cert-pat-bowden-u-tasmania.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:09	283360/283360	U-----	200	untouched ('')	image/png	etag:%2262d55c46-452e0%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/manoel-hackerrank-certificate.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/manoel-hackerrank-certificate.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:09	40909/40909	U-----	200	untouched ('')	image/png	etag:%22604741fc-9fcd%22	https://www.classcentral.com/report/wp-content/uploads/2021/03/cert-pat-bowden-u-helsinki.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/03/cert-pat-bowden-u-helsinki.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:09	29465/29465	U-----	200	untouched ('')	image/jpeg	etag:%226050a549-7319%22	https://www.classcentral.com/report/wp-content/uploads/2021/03/Redis.jpg	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/03/Redis.jpg	(from https://www.classcentral.com/report/free-certificates/)
23:26:10	77390/77390	U-----	200	untouched ('')	image/png	etag:%2262d56572-12e4e%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/opensap-courses.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/opensap-courses.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:10	45667/45667	U-----	200	untouched ('')	image/png	etag:%2262d560ab-b263%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/openhpi-certificate-manoel.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/openhpi-certificate-manoel.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:10	139450/139450	U-----	200	untouched ('')	image/png	etag:%2262d5656a-220ba%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/canvas-network-courses.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/canvas-network-courses.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:10	80648/80648	U-----	200	untouched ('')	image/png	etag:%2262d56561-13b08%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/mru-courses.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/mru-courses.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:10	72085/72085	U-----	200	untouched ('')	image/png	etag:%2262d56d0d-11995%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/twitter-flight-school-homepage.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/twitter-flight-school-homepage.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:11	773608/773608	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2004:26:10%20GMT	https://www.classcentral.com/subject/law?page=2	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/law4658.html	(from https://www.classcentral.com/subject/law)
23:26:11	50022/50022	U-----	200	untouched ('')	image/png	etag:%2262d56d05-c366%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/great-learning-homepage.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/great-learning-homepage.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:11	44973/44973	U-----	200	untouched ('')	image/jpeg	etag:%2260752602-afad%22	https://www.classcentral.com/report/wp-content/uploads/2021/03/upGrad.jpg	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/03/upGrad.jpg	(from https://www.classcentral.com/report/free-certificates/)
23:26:11	197334/197334	---M--	200	added ('OK')	image/jpeg	etag:%22fd7b1283a67723360769492a253b6c24%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a1851b30c484.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a1851b30c484.jpg	(from https://www.classcentral.com/subject/law)
23:26:11	57747/57747	U-----	200	untouched ('')	image/png	etag:%2262d56cfc-e193%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/hubspot-courses.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/hubspot-courses.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:11	19302/19302	U-----	200	untouched ('')	image/png	etag:%22612d8ae5-4b66%22	https://www.classcentral.com/report/wp-content/uploads/2021/08/SEMrush-Academy-Certificate.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/08/SEMrush-Academy-Certificate.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:12	64938/64938	---M--	200	added ('OK')	image/jpeg	etag:%229dfcbbc57bd8b731cc2dc3d967597aa6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/70e46c44c937.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/70e46c44c937.jpg	(from https://www.classcentral.com/subject/law)
23:26:12	27804/27804	U-----	200	untouched ('')	image/jpeg	etag:%2261f000b0-6c9c%22	https://www.classcentral.com/report/wp-content/uploads/2021/12/MongoDB.jpeg	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/12/MongoDB.jpg	(from https://www.classcentral.com/report/free-certificates/)
23:26:12	48308/48308	---M--	200	added ('OK')	image/jpeg	etag:%22336f371e690de0ffdbbe71b3487cc565%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/77495765aaac.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/77495765aaac.jpg	(from https://www.classcentral.com/subject/law)
23:26:12	55806/55806	U-----	200	untouched ('')	image/png	etag:%2262d56cec-d9fe%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/edraak-homepage.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/edraak-homepage.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:12	32181/32181	---M--	200	added ('OK')	image/jpeg	etag:%22b4361d087f0c177a864aec7d615bcf2d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/889986357398.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/889986357398.jpg	(from https://www.classcentral.com/subject/law)
23:26:12	84412/84412	---M--	200	added ('OK')	image/png	etag:%22340fdbe39e4bf32de2fb02f98638d255%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7d19fe3a77b1.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7d19fe3a77b1.png	(from https://www.classcentral.com/subject/law)
23:26:12	86801/86801	---M--	200	added ('OK')	image/png	etag:%225e85e9d4ea8493f17d4c2a72fa25593f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/979a0e97198f.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/979a0e97198f.png	(from https://www.classcentral.com/subject/law)
23:26:13	13786/13786	---M--	200	added ('OK')	image/jpeg	etag:%22beaaad2d292294bc132820c193f8ecbc%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7153ac5e6bdb.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7153ac5e6bdb.jpg	(from https://www.classcentral.com/subject/law)
23:26:13	22030/22030	U-----	200	untouched ('')	image/jpeg	etag:%226050a541-560e%22	https://www.classcentral.com/report/wp-content/uploads/2021/03/Stepik.jpg	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/03/Stepik.jpg	(from https://www.classcentral.com/report/free-certificates/)
23:26:13	16037/16037	---M--	200	added ('OK')	image/png	etag:%22b2051ad2e01fb3a9a4403d21cea0c9ef%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/606f70456ea0.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/606f70456ea0.png	(from https://www.classcentral.com/subject/law)
23:26:13	27253/27253	---M--	200	added ('OK')	image/png	etag:%225cb6b0bddb3d77d1dcd846452d285ae7%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/30f203d9793c.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/30f203d9793c.png	(from https://www.classcentral.com/subject/law)
23:26:13	24004/24004	U-----	200	untouched ('')	image/jpeg	etag:%226050a539-5dc4%22	https://www.classcentral.com/report/wp-content/uploads/2021/03/UN-CC-learn.jpg	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2021/03/UN-CC-learn.jpg	(from https://www.classcentral.com/report/free-certificates/)
23:26:14	137405/137405	U-----	200	untouched ('')	image/png	etag:%2262d56ce1-218bd%22	https://www.classcentral.com/report/wp-content/uploads/2022/07/acumen-homepage.png	C:/My%20Web%20Sites/classcentral/www.classcentral.com/report/wp-content/uploads/2022/07/acumen-homepage.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:14	87049/87049	---M--	200	added ('OK')	image/png	etag:%2235a0c2f2d881a298560b9a6802e57619%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1cb720556b00.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1cb720556b00.png	(from https://www.classcentral.com/subject/law)
23:26:15	3261/3261	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Apr%202020%2014:25:03%20GMT	https://secure.gravatar.com/avatar/b6cca7d525ca144943405d0226ea8c43?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/b6cca7d525ca144943405d0226ea8c43e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:15	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/c5103c90bc434d1b07414fecce86cd16?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/c5103c90bc434d1b07414fecce86cd16e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:15	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/6f4cf877e7a2f041cae9858bd0c4bf05?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/6f4cf877e7a2f041cae9858bd0c4bf05e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:15	20834/20834	---M--	200	added ('OK')	image/jpeg	etag:%2252b1debcc6633daf2ae7ad7c26731d67%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/855a1a610a62.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/855a1a610a62.jpg	(from https://www.classcentral.com/subject/law)
23:26:34	3808/3808	U-----	200	untouched ('')	image/png	date:Tue,%2007%20Aug%202018%2000:30:36%20GMT	https://secure.gravatar.com/avatar/acd4cdd2b7c9f573a93b965a91f5365f?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/acd4cdd2b7c9f573a93b965a91f5365fe843.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:45	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4f988eeda1380014847fa287d650a601?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/4f988eeda1380014847fa287d650a601e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:45	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/7ccf44d49f58559d6a3e42a3e85d9fbc?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/7ccf44d49f58559d6a3e42a3e85d9fbce843.png	(from https://www.classcentral.com/report/free-certificates/)
23:26:46	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/1225792b2df6b882863a2a545e6c4844?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/1225792b2df6b882863a2a545e6c4844e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:05	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/eb46257c6f390bf79afe9e8aecb039da?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/eb46257c6f390bf79afe9e8aecb039dae843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	981/981	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/dc3444b028caed1fb4479e57a5ea7265?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/dc3444b028caed1fb4479e57a5ea7265e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/fc9752d490ccff876f868d4748995043?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/fc9752d490ccff876f868d4748995043e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	1716/1716	U-----	200	untouched ('')	image/jpeg	date:Sun,%2027%20Jun%202021%2022:47:58%20GMT	https://secure.gravatar.com/avatar/b72d9610825ec7e701fe8c33d8acf312?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/b72d9610825ec7e701fe8c33d8acf312e843.jpeg	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/86f3c2bfe0ba26d6819ff27f84ca841b?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/86f3c2bfe0ba26d6819ff27f84ca841be843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a6457129f445e9ff9e4d56694192aa09?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/a6457129f445e9ff9e4d56694192aa09e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/6bb8e4aaf9076c4d117837d821d8f38a?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/6bb8e4aaf9076c4d117837d821d8f38ae843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/8497fdc26e841073128cacb379788e92?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/8497fdc26e841073128cacb379788e92e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/b4d94aa9011fb99723a1e8fcece1980e?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/b4d94aa9011fb99723a1e8fcece1980ee843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:16	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/d455c1f8498aa99c6b3ff191ee31a9c7?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/d455c1f8498aa99c6b3ff191ee31a9c7e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:17	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/74a2c948c2121367f89360891654c59b?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/74a2c948c2121367f89360891654c59be843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:17	765409/765409	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2004:27:17%20GMT	https://www.classcentral.com/subject/music?page=2	C:/My%20Web%20Sites/classcentral/www.classcentral.com/subject/music4658.html	(from https://www.classcentral.com/subject/music)
23:27:18	2604/2604	U-----	200	untouched ('')	image/png	date:Thu,%2012%20Sep%202019%2001:41:21%20GMT	https://secure.gravatar.com/avatar/75a8b72ccd8b6e183a2b0d033858f688?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/75a8b72ccd8b6e183a2b0d033858f688e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:18	1192/1192	U-----	200	untouched ('')	image/jpeg	date:Sun,%2011%20Oct%202020%2007:08:25%20GMT	https://secure.gravatar.com/avatar/edeb9f574717ff605b9eaed6145405ee?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/edeb9f574717ff605b9eaed6145405eee843.jpeg	(from https://www.classcentral.com/report/free-certificates/)
23:27:18	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/e5d1ebfda9efac613839d955af5d0ad4?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/e5d1ebfda9efac613839d955af5d0ad4e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:18	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/e35876f0285381d6771473f2aaadb7eb?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/e35876f0285381d6771473f2aaadb7ebe843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:18	5050/5050	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Feb%202023%2010:42:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcatalog%2Fsubjects%2Fart-and-design-alt.jpg?auto=format&blur=200&h=200&ixlib=php-3.3.1&px=16&s=1384f9617913f95f18574d5b16d23cfe	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/catalog/subjects/art-and-design-alt80de.jpg	(from https://www.classcentral.com/subject/music)
23:27:18	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/07ef1e3c6ac1c9b6f9bb60e5842b616f?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/07ef1e3c6ac1c9b6f9bb60e5842b616fe843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:18	40869/40869	---M--	200	added ('OK')	image/jpeg	etag:%22455154b159b1685481d546a095dc8d3e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2bec6b8cf89d.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2bec6b8cf89d.jpg	(from https://www.classcentral.com/subject/music)
23:27:19	339/339	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2008:32:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fcalarts-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=f06baa4442fb744d4518c367b50d1522	C:/My%20Web%20Sites/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/calarts-hze3a7.png	(from https://www.classcentral.com/subject/music)
23:27:19	273400/273400	---M--	200	added ('OK')	image/png	etag:%22356e5b9f0edf78e66217bf4ee4233f52%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/35c3a917da15.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/35c3a917da15.png	(from https://www.classcentral.com/subject/music)
23:27:19	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5d810a9dddab8ab9d656234b380dc6d2?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/5d810a9dddab8ab9d656234b380dc6d2e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:19	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/ed26201e5c9073b23d9ef091ff39afe5?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/ed26201e5c9073b23d9ef091ff39afe5e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:19	270705/270705	---M--	200	added ('OK')	image/png	etag:%222d49c2aa8c76058c8e55b89c75a1431a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/03f96592300b.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/03f96592300b.png	(from https://www.classcentral.com/subject/music)
23:27:19	168075/168075	---M--	200	added ('OK')	image/png	etag:%22cb9a028888da3a4db883210f75f81ba5%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c2c25f5c60a5.png	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c2c25f5c60a5.png	(from https://www.classcentral.com/subject/music)
23:27:19	1468/1468	U-----	200	untouched ('')	image/jpeg	date:Mon,%2002%20Sep%202013%2001:39:36%20GMT	https://secure.gravatar.com/avatar/1b3f5eb6be410f75c5d0e3cfe7538bb3?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/1b3f5eb6be410f75c5d0e3cfe7538bb3e843.jpeg	(from https://www.classcentral.com/report/free-certificates/)
23:27:19	59470/59470	---M--	200	added ('OK')	image/jpeg	etag:%221536af30816bb43bdda1ac34d814c5c2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1143340542dc.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1143340542dc.jpg	(from https://www.classcentral.com/subject/music)
23:27:20	18197/18197	---M--	200	added ('OK')	image/jpeg	etag:%229db2d5d15f8c01123cdb64166b8f57b4%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/949da52fc76c.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/949da52fc76c.jpg	(from https://www.classcentral.com/subject/music)
23:27:20	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/c7923cd4dea4ea967d619a03618fd3f8?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/c7923cd4dea4ea967d619a03618fd3f8e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:20	27054/27054	---M--	200	added ('OK')	image/jpeg	etag:%229bd9c7c78d4adc12f44ab4ab320af4e7%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/85d7e3afa774.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/85d7e3afa774.jpg	(from https://www.classcentral.com/subject/music)
23:27:20	16280/16280	---M--	200	added ('OK')	image/jpeg	etag:%22245e4267d3cfda783084c4e5a3f2d95b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6fd394953901.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6fd394953901.jpg	(from https://www.classcentral.com/subject/music)
23:27:20	21989/21989	---M--	200	added ('OK')	image/jpeg	etag:%227176b294eb3d6f9fe3346a1e3252b0a1%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e40063d51d8d.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e40063d51d8d.jpg	(from https://www.classcentral.com/subject/music)
23:27:20	22241/22241	---M--	200	added ('OK')	image/jpeg	etag:%22931db813849f295f8db3b9217854ae4e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/975b5fac5b25.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/975b5fac5b25.jpg	(from https://www.classcentral.com/subject/music)
23:27:21	8239/8239	---M--	200	added ('OK')	image/jpeg	etag:%22c4fab0898ca56e9e5764899844ae1ea4%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/607d0a2d017b.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/607d0a2d017b.jpg	(from https://www.classcentral.com/subject/music)
23:27:21	990/990	U-----	200	untouched ('')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/011cb7d7ca9a92109ac8e61a749b4960?s=35&d=mm&r=g	C:/My%20Web%20Sites/classcentral/secure.gravatar.com/avatar/011cb7d7ca9a92109ac8e61a749b4960e843.png	(from https://www.classcentral.com/report/free-certificates/)
23:27:21	26636/26636	---M--	200	added ('OK')	image/jpeg	etag:%2203ffbfef3043bef9c2ba76ea54ec7aec%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a9a3cc2c2fb3.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a9a3cc2c2fb3.jpg	(from https://www.classcentral.com/subject/music)
23:27:22	177147/177147	---M--	200	added ('OK')	image/jpeg	etag:%22c39d4e23caf0b8b02409ebbb4575ad86%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8d4fcb1faaca.jpg	C:/My%20Web%20Sites/classcentral/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8d4fcb1faaca.jpg	(from https://www.classcentral.com/subject/music)
